T	42.958640000	-92.849600000	307.7	179.7	-0.7	405.4025	138.87		
T	42.957690000	-92.849600000	310.6	180.0	2.7	405.5080	105.54		
T	42.957430000	-92.849590000	311.3	178.4	2.4	405.5369	28.90		
T	42.957010000	-92.849600000	311.8	181.0	1.1	405.5836	46.67		
T	42.955550000	-92.849570000	309.6	179.1	-1.4	405.7458	162.21		
T	42.951880000	-92.849550000	308.2	179.8	-0.3	406.1535	407.71		
T	42.950840000	-92.849540000	307.9	179.6	-0.3	406.2690	115.54		
T	42.949730000	-92.849540000	307.6	180.0	-0.2	406.3923	123.31		
T	42.948120000	-92.849550000	307.2	180.3	-0.2	406.5712	178.86		
T	42.948040000	-92.849560000	307.0	185.2	-2.2	406.5801	8.92		
T	42.947910000	-92.849560000	306.7	180.0	-2.1	406.5946	14.44		
T	42.944360000	-92.849580000	300.5	180.2	-1.6	406.9889	394.38		
T	42.943580000	-92.849580000	300.0	180.0	-0.6	407.0756	86.65		
T	42.942940000	-92.849610000	299.9	182.0	-0.1	407.1467	71.14		
T	42.942240000	-92.849620000	299.7	180.6	-0.3	407.2245	77.77		
T	42.941240000	-92.849620000	299.1	180.0	-0.5	407.3356	111.09		
T	42.939010000	-92.849640000	298.7	180.4	-0.2	407.5833	247.74		
T	42.938000000	-92.849650000	298.3	180.4	-0.4	407.6955	112.21		
T	42.937810000	-92.849640000	298.3	177.8	0.0	407.7167	21.12		
T	42.937690000	-92.849620000	298.4	173.0	0.7	407.7301	13.43		
T	42.937480000	-92.849580000	298.3	172.1	-0.4	407.7536	23.56		
T	42.937340000	-92.849530000	298.1	165.3	-1.2	407.7697	16.08		
T	42.937210000	-92.849480000	297.8	164.3	-2.0	407.7847	15.01		
T	42.937090000	-92.849420000	297.7	159.9	-0.7	407.7989	14.20		
T	42.936950000	-92.849330000	297.9	154.8	1.2	407.8161	17.20		
T	42.936820000	-92.849230000	298.2	150.6	1.8	407.8327	16.59		
T	42.936630000	-92.849080000	298.4	150.0	0.8	407.8571	24.40		
T	42.936470000	-92.848920000	298.4	143.8	0.0	407.8792	22.06		
T	42.936340000	-92.848780000	298.4	141.7	0.0	407.8976	18.42		
T	42.936340000	-92.848780000	298.4	141.7		407.8976	0.00		
T	42.936050000	-92.848440000	298.5	139.4	0.2	407.9401	42.52		
T	42.935670000	-92.848010000	298.7	140.4	0.4	407.9950	54.90		
T	42.932820000	-92.844690000	298.1	139.5	-0.1	408.4118	416.76		
T	42.930620000	-92.841940000	295.7	137.5	-0.7	408.7436	331.85		
T	42.929600000	-92.840660000	295.7	137.4	0.0	408.8978	154.14		
T	42.929440000	-92.840460000	295.7	137.5	0.0	408.9219	24.14		
T	42.929290000	-92.840260000	295.8	135.7	0.4	408.9452	23.33		
T	42.929180000	-92.840080000	295.8	129.8	0.0	408.9643	19.11		
T	42.929120000	-92.839960000	295.8	124.3	0.0	408.9762	11.85		
T	42.929080000	-92.839840000	295.8	114.5	0.0	408.9869	10.76		
T	42.929060000	-92.839750000	295.8	106.9	0.0	408.9946	7.68		
T	42.929010000	-92.839560000	295.9	109.8	0.6	409.0111	16.48		
T	42.928980000	-92.839390000	296.0	103.6	0.7	409.0254	14.27		
T	42.928970000	-92.839310000	296.1	99.7	1.5	409.0320	6.62		
T	42.928960000	-92.839200000	296.2	97.1	1.1	409.0410	9.05		
T	42.928960000	-92.839030000	296.2	90.0	0.0	409.0549	13.88		
T	42.928950000	-92.838740000	296.0	92.7	-0.8	409.0786	23.70		
T	42.928950000	-92.838310000	294.6	90.0	-4.0	409.1137	35.10		
T	42.928950000	-92.837930000	292.2	90.0	-7.8	409.1447	31.02		
T	42.928950000	-92.835920000	295.6	90.0	2.1	409.3088	164.09		
T	42.928940000	-92.835000000	299.3	90.8	4.9	409.3839	75.11		
T	42.928930000	-92.834870000	299.3	96.0	0.0	409.3946	10.67		
T	42.928920000	-92.834760000	299.3	97.1	0.0	409.4037	9.05		
T	42.928910000	-92.834720000	299.3	108.9	0.0	409.4071	3.45		
T	42.928910000	-92.834670000	299.4	90.0	2.5	409.4112	4.08		
T	42.928890000	-92.834600000	299.3	111.3	-1.6	409.4173	6.13		
T	42.928870000	-92.834540000	299.3	114.5	0.0	409.4227	5.38		
T	42.928840000	-92.834470000	299.3	120.3	0.0	409.4293	6.62		
T	42.928790000	-92.834350000	299.2	119.6	-0.9	409.4406	11.26		
T	42.928740000	-92.834260000	299.0	127.2	-2.2	409.4498	9.21		
T	42.928680000	-92.834160000	298.9	129.3	-1.0	409.4603	10.54		
T	42.928590000	-92.834070000	298.8	143.8	-0.8	409.4727	12.41		
T	42.928340000	-92.833840000	298.2	146.0	-1.8	409.5063	33.52		
T	42.926470000	-92.832320000	301.4	149.2	1.3	409.7482	241.98		
T	42.925610000	-92.831610000	301.2	148.8	-0.2	409.8600	111.75		
T	42.924080000	-92.830390000	298.7	149.7	-1.3	410.0570	197.00		
T	42.923810000	-92.830170000	298.8	149.2	0.3	410.0919	34.96		
T	42.923640000	-92.830050000	299.0	152.7	0.9	410.1132	21.28		
T	42.923350000	-92.829880000	299.5	156.8	1.4	410.1483	35.08		
T	42.923110000	-92.829870000	299.8	178.3	1.1	410.1750	26.67		
T	42.922940000	-92.829860000	299.9	177.5	0.5	410.1939	18.90		
T	42.922510000	-92.829850000	299.7	179.0	-0.4	410.2417	47.78		
T	42.921780000	-92.829850000	297.7	180.0	-2.5	410.3228	81.10		
T	42.921440000	-92.829860000	296.7	181.2	-2.6	410.3605	37.78		
T	42.919640000	-92.829860000	294.7	180.0	-1.0	410.5605	199.96		
T	42.917600000	-92.829830000	293.6	179.4	-0.5	410.7871	226.64		
T	42.915850000	-92.829820000	292.7	179.8	-0.5	410.9815	194.41		
T	42.915770000	-92.829820000	292.7	180.0	0.0	410.9904	8.89		
T	42.915510000	-92.829820000	293.0	180.0	1.0	411.0193	28.88		
T	42.915430000	-92.829820000	293.0	180.0	0.0	411.0282	8.89		
T	42.915370000	-92.829820000	293.0	180.0	0.0	411.0349	6.67		
T	42.915260000	-92.829800000	293.1	172.4	0.8	411.0472	12.33		
T	42.915190000	-92.829780000	293.1	168.2	0.0	411.0551	7.95		
T	42.915160000	-92.829770000	293.1	166.3	0.0	411.0586	3.43		
T	42.915120000	-92.829750000	293.0	159.9	-2.1	411.0633	4.73		
T	42.915040000	-92.829710000	293.0	159.9	0.0	411.0728	9.47		
T	42.914960000	-92.829650000	292.9	151.2	-1.0	411.0829	10.15		
T	42.914900000	-92.829600000	292.9	148.6	0.0	411.0907	7.82		
T	42.914840000	-92.829540000	292.8	143.8	-1.2	411.0990	8.27		
T	42.914760000	-92.829460000	292.8	143.8	0.0	411.1100	11.03		
T	42.914430000	-92.829080000	292.6	139.9	-0.4	411.1581	48.03		
T	42.914220000	-92.828840000	291.9	140.1	-2.3	411.1885	30.47		
T	42.913150000	-92.827630000	292.3	140.4	0.3	411.3431	154.57		
T	42.911660000	-92.825960000	291.7	140.6	-0.3	411.5576	214.46		
T	42.911010000	-92.825210000	291.8	139.8	0.1	411.6523	94.68		
T	42.910900000	-92.825080000	291.8	139.1	0.0	411.6684	16.19		
T	42.910790000	-92.824970000	291.8	143.8	0.0	411.6836	15.17		
T	42.910680000	-92.824830000	291.8	137.0	0.0	411.7003	16.73		
T	42.910470000	-92.824560000	290.5	136.7	-4.1	411.7324	32.10		
T	42.910080000	-92.824000000	290.3	133.6	-0.3	411.7954	62.99		
T	42.909680000	-92.823410000	292.0	132.8	2.6	411.8610	65.54		
T	42.908770000	-92.822100000	292.2	133.5	0.1	412.0082	147.19		
T	42.908580000	-92.821820000	292.3	132.8	0.3	412.0393	31.12		
T	42.907780000	-92.820660000	293.0	133.3	0.5	412.1692	129.89		
T	42.907590000	-92.820390000	293.0	133.9	0.0	412.1997	30.52		
T	42.907460000	-92.820170000	292.9	128.9	-0.4	412.2228	23.05		
T	42.907460000	-92.820170000	292.9	128.9		412.2228	0.00		
T	42.907410000	-92.820080000	292.9	127.2	0.0	412.2320	9.21		
T	42.907330000	-92.819920000	292.9	124.3	0.0	412.2478	15.80		
T	42.907260000	-92.819760000	292.9	120.8	0.0	412.2630	15.21		
T	42.907230000	-92.819680000	292.9	117.1	0.0	412.2703	7.33		
T	42.907200000	-92.819520000	292.9	104.4	0.0	412.2838	13.48		
T	42.907180000	-92.819420000	292.9	105.3	0.0	412.2923	8.46		
T	42.907170000	-92.819260000	293.1	94.9	1.5	412.3054	13.11		
T	42.907160000	-92.819170000	293.2	98.6	1.3	412.3128	7.43		
T	42.907150000	-92.819020000	293.3	95.2	0.8	412.3251	12.30		
T	42.907130000	-92.816820000	297.7	90.7	2.5	412.5048	179.67		
T	42.907130000	-92.816520000	297.3	90.0	-1.6	412.5293	24.50		
T	42.907140000	-92.815680000	296.6	89.1	-1.0	412.5979	68.61		
T	42.907140000	-92.815120000	296.6	90.0	0.0	412.6436	45.73		
T	42.907140000	-92.815120000	296.6	90.0		412.6436	0.00		
T	42.907030000	-92.815040000	296.5	152.0	-0.7	412.6575	13.86		
T	42.905180000	-92.812910000	293.4	139.9	-1.2	412.9267	269.25		
T	42.905070000	-92.812800000	293.0	143.8	-2.6	412.9419	15.17		
T	42.904960000	-92.812710000	292.9	149.1	-0.7	412.9561	14.26		
T	42.904850000	-92.812630000	292.9	152.0	0.0	412.9700	13.86		
T	42.904740000	-92.812570000	293.0	158.2	0.8	412.9832	13.17		
T	42.904620000	-92.812520000	293.1	163.0	0.7	412.9971	13.94		
T	42.904340000	-92.812460000	293.3	171.1	0.6	413.0286	31.49		
T	42.904230000	-92.812430000	293.1	168.7	-1.6	413.0411	12.46		
T	42.904120000	-92.812380000	293.2	161.6	0.8	413.0539	12.88		
T	42.904010000	-92.812320000	293.9	158.2	5.3	413.0671	13.17		
T	42.903900000	-92.812250000	295.1	155.0		413.0806	13.49		
T	42.903810000	-92.812160000	295.1	143.8	0.0	413.0930	12.41		
T	42.903710000	-92.812060000	294.9	143.8	-1.5	413.1068	13.79		
T	42.903600000	-92.811910000	294.9	135.0	0.0	413.1241	17.30		
T	42.903400000	-92.811500000	295.2	123.7	0.7	413.1643	40.18		
T	42.903400000	-92.811500000	295.2	123.7		413.1643	0.00		
T	42.903040000	-92.810760000	295.3	123.6	0.1	413.2368	72.47		
T	42.902910000	-92.810520000	294.9	126.5	-1.6	413.2611	24.35		
T	42.902770000	-92.810270000	293.4	127.4	-5.9	413.2868	25.67		
T	42.902620000	-92.810040000	292.9	131.7	-2.0	413.3119	25.11		
T	42.901840000	-92.809150000	293.0	140.1	0.1	413.4250	113.10		
T	42.900750000	-92.807900000	293.7	140.0	0.4	413.5834	158.38		
T	42.899530000	-92.806510000	293.7	140.2	0.0	413.7602	176.80		
T	42.898310000	-92.805110000	293.5	139.9	-0.1	413.9375	177.32		
T	42.897310000	-92.803980000	290.2	140.4	-2.3	414.0819	144.43		
T	42.896500000	-92.803040000	290.0	139.6	-0.2	414.2002	118.29		
T	42.895870000	-92.802310000	290.0	139.7	0.0	414.2921	91.94		
T	42.895710000	-92.802130000	290.0	140.5	0.0	414.3152	23.07		
T	42.894690000	-92.801000000	289.9	140.9	-0.1	414.4613	146.15		
T	42.893690000	-92.799860000	289.6	140.1	-0.2	414.6063	144.95		
T	42.893580000	-92.799750000	289.6	143.8	0.0	414.6215	15.17		
T	42.892700000	-92.798760000	289.6	140.5	0.0	414.7483	126.87		
T	42.891580000	-92.797480000	289.4	140.1	-0.1	414.9109	162.52		
T	42.890980000	-92.796750000	289.5	138.3	0.1	415.0003	89.43		
T	42.890980000	-92.796750000	289.5	138.3		415.0003	0.00		
T	42.890890000	-92.796280000	289.6	104.6	0.3	415.0400	39.67		
T	42.890880000	-92.795770000	289.7	91.5	0.2	415.0816	41.67		
T	42.890930000	-92.795120000	289.8	84.0	0.2	415.1350	53.39		
T	42.890930000	-92.795120000	289.8	84.0		415.1350	0.00		
T	42.890180000	-92.795130000	290.1	180.6	0.4	415.2183	83.32		
T	42.890060000	-92.795130000	290.1	180.0	0.0	415.2317	13.33		
T	42.890000000	-92.795100000	290.1	159.9	0.0	415.2388	7.10		
T	42.889940000	-92.795060000	290.1	154.0	0.0	415.2462	7.42		
T	42.889870000	-92.795000000	290.1	147.9	0.0	415.2554	9.19		
T	42.889250000	-92.794300000	289.9	140.4	-0.2	415.3449	89.52		
T	42.889160000	-92.794200000	289.8	140.9	-0.8	415.3578	12.91		
T	42.889160000	-92.794200000	289.8	140.9		415.3578	0.00		
T	42.889110000	-92.794160000	289.8	149.6	0.0	415.3643	6.44		
T	42.888980000	-92.794030000	289.6	143.8	-1.1	415.3822	17.93		
T	42.888800000	-92.793880000	289.5	148.6	-0.4	415.4056	23.45		
T	42.888290000	-92.793470000	289.6	149.5	0.2	415.4715	65.82		
T	42.887860000	-92.793140000	289.5	150.7	-0.2	415.5263	54.85		
T	42.887460000	-92.792850000	289.5	152.0	0.0	415.5767	50.36		
T	42.887080000	-92.792600000	289.6	154.3	0.2	415.6236	46.89		
T	42.885620000	-92.791580000	289.6	152.9	0.0	415.8059	182.34		
T	42.884410000	-92.790730000	289.6	152.8	0.0	415.9572	151.30		
T	42.884340000	-92.790670000	289.6	147.9	0.0	415.9664	9.19		
T	42.884280000	-92.790610000	289.6	143.8	0.0	415.9747	8.27		
T	42.884030000	-92.790160000	289.6	127.2	0.0	416.0207	46.07		
T	42.883880000	-92.789910000	289.6	129.3	0.0	416.0471	26.36		
T	42.883810000	-92.789810000	289.6	133.7	0.0	416.0584	11.28		
T	42.883740000	-92.789740000	289.6	143.8	0.0	416.0680	9.65		
T	42.883670000	-92.789680000	289.6	147.9	0.0	416.0772	9.19		
T	42.883590000	-92.789630000	289.6	155.4	0.0	416.0870	9.78		
T	42.881270000	-92.788520000	289.5	160.7	-0.0	416.3602	273.22		
T	42.877590000	-92.786750000	295.3	160.6	1.3	416.7939	433.64		
T	42.876550000	-92.786180000	298.2	158.1	2.3	416.9184	124.57		
T	42.876420000	-92.786100000	298.2	155.7	0.0	416.9343	15.85		
T	42.876000000	-92.785840000	297.5	155.6	-1.4	416.9855	51.27		
T	42.875590000	-92.785560000	297.2	153.4	-0.6	417.0365	50.97		
T	42.875190000	-92.785270000	295.9	152.0	-2.6	417.0869	50.36		
T	42.874790000	-92.784980000	295.4	152.0	-1.0	417.1372	50.36		
T	42.874370000	-92.784680000	294.8	152.4	-1.1	417.1899	52.70		
T	42.873620000	-92.784020000	292.7	147.2	-2.1	417.2892	99.25		
T	42.872100000	-92.782550000	291.7	144.7	-0.5	417.4964	207.22		
T	42.871750000	-92.782150000	291.6	140.1	-0.2	417.5472	50.79		
T	42.871410000	-92.781730000	291.4	137.8	-0.4	417.5982	51.03		
T	42.871070000	-92.781310000	291.0	137.8	-0.8	417.6493	51.03		
T	42.870720000	-92.780890000	290.4	138.7	-1.2	417.7011	51.86		
T	42.870400000	-92.780430000	289.8	133.5	-1.2	417.7529	51.74		
T	42.870080000	-92.779970000	289.6	133.5	-0.4	417.8046	51.74		
T	42.869770000	-92.779530000	289.6	133.9	0.0	417.8544	49.79		
T	42.869470000	-92.779060000	289.5	131.1	-0.2	417.9052	50.85		
T	42.869440000	-92.779010000	289.5	129.3	0.0	417.9105	5.27		
T	42.869170000	-92.778570000	289.6	129.9	0.2	417.9573	46.82		
T	42.868870000	-92.778080000	289.8	129.9	0.4	418.0094	52.09		
T	42.868590000	-92.777570000	290.1	126.8	0.6	418.0614	52.00		
T	42.868430000	-92.777280000	290.3	127.0	0.7	418.0910	29.62		
T	42.868270000	-92.776990000	290.3	127.0	0.0	418.1207	29.62		
T	42.868220000	-92.776900000	290.4	127.2	1.1	418.1299	9.22		
T	42.868160000	-92.776830000	291.0	139.5	6.8	418.1387	8.78		
T	42.868100000	-92.776780000	291.7	148.6		418.1465	7.82		
T	42.868030000	-92.776730000	292.4	152.4	8.0	418.1553	8.78		
T	42.867950000	-92.776710000	292.8	169.6	4.4	418.1643	9.04		
T	42.867880000	-92.776690000	292.8	168.2	0.0	418.1723	7.95		
T	42.867830000	-92.776690000	292.9	180.0	1.8	418.1778	5.55		
T	42.866840000	-92.776590000	291.4	175.8	-1.4	418.2881	110.28		
T	42.866730000	-92.776570000	291.2	172.4	-1.6	418.3004	12.33		
T	42.866630000	-92.776540000	290.9	167.6	-2.6	418.3118	11.38		
T	42.866540000	-92.776490000	290.8	157.8	-0.9	418.3226	10.80		
T	42.866460000	-92.776430000	290.6	151.2	-2.0	418.3327	10.15		
T	42.866380000	-92.776360000	290.5	147.3	-0.9	418.3433	10.57		
T	42.866300000	-92.776280000	290.5	143.8	0.0	418.3543	11.03		
T	42.866230000	-92.776180000	290.5	133.7	0.0	418.3656	11.28		
T	42.864360000	-92.773170000	292.9	130.3	0.7	418.6876	321.96		
T	42.864290000	-92.773070000	292.9	133.7	0.0	418.6989	11.28		
T	42.864210000	-92.772970000	292.8	137.5	-0.8	418.7109	12.07		
T	42.864200000	-92.772960000	292.8	143.8	0.0	418.7123	1.38		
T	42.864120000	-92.772890000	292.8	147.3	0.0	418.7229	10.57		
T	42.864030000	-92.772820000	292.8	150.3	0.0	418.7344	11.52		
T	42.863930000	-92.772760000	292.8	156.3	0.0	418.7466	12.14		
T	42.863830000	-92.772720000	292.8	163.7	0.0	418.7581	11.58		
T	42.863730000	-92.772690000	292.8	167.6	0.0	418.7695	11.38		
T	42.863030000	-92.772540000	293.0	171.1	0.3	418.8482	78.72		
T	42.862960000	-92.772520000	293.0	168.2	0.0	418.8562	7.95		
T	42.862850000	-92.772480000	293.0	165.1	0.0	418.8688	12.65		
T	42.862750000	-92.772430000	293.1	159.9	0.8	418.8807	11.84		
T	42.862660000	-92.772360000	293.1	150.3	0.0	418.8922	11.52		
T	42.862570000	-92.772280000	293.1	146.9	0.0	418.9041	11.95		
T	42.862480000	-92.772190000	293.1	143.8	0.0	418.9165	12.41		
T	42.862400000	-92.772090000	293.1	137.5	0.0	418.9286	12.07		
T	42.862340000	-92.771970000	293.1	124.3	0.0	418.9405	11.86		
T	42.862280000	-92.771850000	293.1	124.3	0.0	418.9523	11.86		
T	42.862220000	-92.771720000	293.2	122.2	0.8	418.9649	12.54		
T	42.862180000	-92.771580000	293.1	111.3	-0.8	418.9771	12.27		
T	42.862150000	-92.771460000	293.1	108.8	0.0	418.9875	10.36		
T	42.862130000	-92.771340000	293.1	102.8	0.0	418.9976	10.06		
T	42.862120000	-92.771230000	293.1	97.1	0.0	419.0066	9.06		
T	42.862080000	-92.765260000	293.9	90.5	0.2	419.4945	487.91		
T	42.862080000	-92.764040000	294.7	90.0	0.8	419.5942	99.70		
T	42.862070000	-92.763950000	294.7	98.6	0.0	419.6017	7.44		
T	42.862070000	-92.763820000	294.9	90.0	1.9	419.6123	10.62		
T	42.862050000	-92.763650000	295.0	99.1	0.7	419.6264	14.07		
T	42.862020000	-92.763470000	295.1	102.8	0.7	419.6414	15.08		
T	42.861980000	-92.763300000	295.2	107.8	0.7	419.6560	14.59		
T	42.861920000	-92.763130000	295.3	115.7	0.7	419.6714	15.41		
T	42.861860000	-92.762970000	295.4	117.1	0.7	419.6861	14.68		
T	42.861790000	-92.762820000	295.4	122.5	0.0	419.7006	14.52		
T	42.861710000	-92.762680000	295.5	127.9	0.7	419.7151	14.49		
T	42.861630000	-92.762540000	295.5	127.9	0.0	419.7296	14.49		
T	42.861600000	-92.762510000	295.4	143.8	-2.4	419.7337	4.14		
T	42.858810000	-92.758750000	294.9	135.3	-0.1	420.1702	436.45		
T	42.858720000	-92.758610000	294.8	131.2	-0.7	420.1854	15.19		
T	42.858640000	-92.758470000	294.8	127.9	0.0	420.1999	14.49		
T	42.858570000	-92.758320000	294.8	122.5	0.0	420.2144	14.52		
T	42.858500000	-92.758160000	294.8	120.8	0.0	420.2296	15.21		
T	42.858450000	-92.757990000	294.9	111.9	0.7	420.2446	14.96		
T	42.858400000	-92.757820000	294.9	111.9	0.0	420.2595	14.96		
T	42.858370000	-92.757650000	295.0	103.5	0.7	420.2738	14.29		
T	42.858350000	-92.757470000	295.0	98.6	0.0	420.2887	14.88		
T	42.858340000	-92.757290000	295.1	94.3	0.7	420.3035	14.75		
T	42.858330000	-92.757160000	295.2	96.0	0.9	420.3141	10.68		
T	42.858360000	-92.751850000	292.1	89.6	-0.7	420.7481	433.99		
T	42.858350000	-92.747470000	292.4	90.2	0.1	421.1061	357.97		
T	42.858350000	-92.747400000	292.4	90.0	0.0	421.1118	5.72		
T	42.858340000	-92.746880000	292.4	91.5	0.0	421.1543	42.51		
T	42.858340000	-92.746880000	292.4	91.5		421.1543	0.00		
T	42.858180000	-92.746890000	292.3	182.6	-0.6	421.1721	17.79		
T	42.857350000	-92.746900000	292.1	180.5	-0.2	421.2643	92.21		
T	42.851020000	-92.746890000	291.6	179.9	-0.1	421.9675	703.20		
T	42.851020000	-92.746890000	291.6	179.9		421.9675	0.00		
T	42.851020000	-92.741970000	292.3	90.0	0.2	422.3697	402.15		
T	42.850960000	-92.732590000	289.8	90.5	-0.3	423.1364	766.73		
T	42.850960000	-92.732110000	290.1	90.0	0.8	423.1756	39.23		
T	42.850960000	-92.731530000	290.4	90.0	0.6	423.2230	47.41		
T	42.850950000	-92.730840000	291.4	91.1	1.8	423.2795	56.41		
T	42.850940000	-92.729410000	293.8	90.5	2.1	423.3963	116.89		
T	42.850910000	-92.727190000	296.4	91.1	1.4	423.5778	181.49		
T	42.850880000	-92.724390000	294.3	90.8	-0.9	423.8067	228.89		
T	42.850770000	-92.723930000	294.3	108.1	0.0	423.8463	39.54		
T	42.850590000	-92.723420000	293.3	115.7	-2.2	423.8925	46.23		
T	42.850430000	-92.722940000	292.9	114.5	-0.9	423.9356	43.07		
T	42.850230000	-92.722400000	292.6	116.8	-0.6	423.9850	49.42		
T	42.850130000	-92.722230000	292.6	128.7	0.0	424.0028	17.79		
T	42.850040000	-92.721950000	292.3	113.7	-1.2	424.0277	24.98		
T	42.849360000	-92.720540000	291.6	123.3	-0.5	424.1656	137.80		
T	42.849110000	-92.720070000	290.9	126.0	-1.5	424.2130	47.41		
T	42.848870000	-92.719630000	290.2	126.6	-1.6	424.2577	44.77		
T	42.848610000	-92.719220000	289.8	130.9	-0.9	424.3020	44.24		
T	42.848420000	-92.718910000	288.7	129.9	-3.3	424.3349	32.98		
T	42.848380000	-92.718780000	288.0	112.8	-6.1	424.3465	11.52		
T	42.848370000	-92.718750000	287.9	114.4	-3.7	424.3492	2.69		
T	42.848390000	-92.718350000	287.2	86.1	-2.1	424.3819	32.77		
T	42.848730000	-92.716680000	289.6	74.5	1.7	424.5236	141.64		
T	42.848780000	-92.716430000	289.6	74.7	0.0	424.5447	21.18		
T	42.848810000	-92.716210000	289.6	79.5	0.0	424.5630	18.29		
T	42.848820000	-92.715990000	289.7	86.5	0.6	424.5811	18.02		
T	42.848830000	-92.715770000	289.8	86.5	0.6	424.5991	18.02		
T	42.848820000	-92.715550000	289.9	93.5	0.6	424.6171	18.02		
T	42.848800000	-92.715330000	290.0	97.1	0.6	424.6352	18.12		
T	42.848770000	-92.715110000	290.1	100.5	0.5	424.6535	18.29		
T	42.848730000	-92.714900000	290.0	104.6	-0.6	424.6712	17.73		
T	42.848680000	-92.714680000	290.1	107.2	0.5	424.6900	18.82		
T	42.848630000	-92.714480000	290.3	108.8	1.2	424.7073	17.27		
T	42.848580000	-92.714320000	290.4	113.1	0.7	424.7215	14.21		
T	42.848490000	-92.714070000	290.5	116.2	0.4	424.7443	22.75		
T	42.848410000	-92.713860000	290.4	117.5	-0.5	424.7636	19.33		
T	42.848320000	-92.713670000	289.9	122.9	-2.7	424.7821	18.47		
T	42.848280000	-92.713590000	289.8	124.3	-1.3	424.7900	7.91		
T	42.848230000	-92.713480000	289.8	121.8	0.0	424.8005	10.57		
T	42.848130000	-92.713310000	289.9	128.7	0.6	424.8183	17.79		
T	42.848020000	-92.713140000	290.1	131.4	1.1	424.8368	18.50		
T	42.847900000	-92.712990000	290.2	137.5	0.6	424.8550	18.11		
T	42.847780000	-92.712850000	290.3	139.5	0.6	424.8725	17.57		
T	42.847640000	-92.712720000	290.3	145.8	0.0	424.8914	18.84		
T	42.847510000	-92.712600000	290.3	145.9	0.0	424.9088	17.46		
T	42.847360000	-92.712500000	290.4	154.0	0.5	424.9274	18.56		
T	42.847210000	-92.712450000	290.4	166.3	0.0	424.9445	17.16		
T	42.847210000	-92.712450000	290.4	166.3		424.9445	0.00		
T	42.846970000	-92.712330000	290.7	159.9	1.1	424.9729	28.41		
T	42.846740000	-92.712220000	290.5	160.7	-0.7	425.0000	27.09		
T	42.846670000	-92.712190000	290.3	162.6	-2.5	425.0082	8.15		
T	42.843570000	-92.710890000	285.7	162.9	-1.3	425.3686	360.40		
T	42.843200000	-92.710750000	284.3	164.5	-3.3	425.4113	42.67		
T	42.842900000	-92.710640000	283.6	165.0	-2.0	425.4458	34.52		
T	42.842860000	-92.710630000	283.6	169.6	0.0	425.4503	4.52		
T	42.842580000	-92.710530000	286.9	165.3		425.4825	32.16		
T	42.842520000	-92.710510000	287.1	166.3	2.9	425.4893	6.86		
T	42.842380000	-92.710480000	288.0	171.1	5.7	425.5051	15.74		
T	42.842240000	-92.710460000	289.0	174.0	6.4	425.5207	15.64		
T	42.842100000	-92.710460000	290.1	180.0	7.1	425.5363	15.55		
T	42.841960000	-92.710470000	291.1	183.0	6.4	425.5518	15.57		
T	42.841820000	-92.710500000	292.1	188.9	6.3	425.5676	15.74		
T	42.841460000	-92.710590000	293.6	190.4	3.7	425.6082	40.66		
T	42.841340000	-92.710610000	293.6	187.0	0.0	425.6217	13.43		
T	42.841230000	-92.710610000	293.7	180.0	0.8	425.6339	12.22		
T	42.841110000	-92.710600000	293.8	176.5	0.7	425.6472	13.36		
T	42.840990000	-92.710580000	293.8	173.0	0.0	425.6607	13.43		
T	42.840880000	-92.710540000	293.9	165.1	0.8	425.6733	12.65		
T	42.840770000	-92.710490000	294.0	161.6	0.8	425.6862	12.89		
T	42.840680000	-92.710440000	294.2	157.8	1.9	425.6970	10.80		
T	42.840580000	-92.710360000	294.7	149.6	3.9	425.7099	12.89		
T	42.840580000	-92.710360000	294.7	149.6		425.7099	0.00		
T	42.838090000	-92.708260000	295.9	148.3	0.4	426.0355	325.56		
T	42.837600000	-92.707790000	294.9	144.9	-1.5	426.1021	66.63		
T	42.837570000	-92.707770000	294.8	153.9	-2.7	426.1058	3.71		
T	42.837230000	-92.707420000	293.4	143.0	-3.0	426.1532	47.39		
T	42.836880000	-92.707070000	292.8	143.7	-1.2	426.2015	48.28		
T	42.836720000	-92.706900000	292.8	142.1	0.0	426.2240	22.56		
T	42.836480000	-92.706650000	293.1	142.6	0.9	426.2576	33.59		
T	42.836390000	-92.706550000	293.5	140.8	3.1	426.2705	12.92		
T	42.836090000	-92.706200000	295.5	139.5	4.6	426.3145	43.93		
T	42.835790000	-92.705850000	295.9	139.5	0.9	426.3584	43.93		
T	42.835510000	-92.705490000	295.8	136.7	-0.2	426.4012	42.82		
T	42.832880000	-92.702010000	294.3	135.9	-0.4	426.8090	407.82		
T	42.832830000	-92.701920000	294.5	127.1	2.2	426.8182	9.22		
T	42.832810000	-92.701830000	294.5	106.9	0.0	426.8259	7.69		
T	42.832800000	-92.701730000	294.5	97.8	0.0	426.8342	8.25		
T	42.832790000	-92.698730000	296.8	90.3	0.9	427.0795	245.29		
T	42.832790000	-92.697500000	295.8	90.0	-1.0	427.1800	100.57		
T	42.832780000	-92.692630000	301.1	90.2	1.3	427.5782	398.18		
T	42.832780000	-92.692630000	301.1	90.2		427.5782	0.00		
T	42.825790000	-92.692610000	297.0	179.9	-0.5	428.3547	776.52		
T	42.825790000	-92.692610000	297.0	179.9		428.3547	0.00		
